"kit_id","date","error","lat","lon","pm10_kal","pm10","pm25_kal","pm25","no2","rh","temp","pres"
"HLL_hl_device_156",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7906)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.494,4.59,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_157",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7913)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_157",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7912)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_157",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7911)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_157",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7910)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_158",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(10824)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.461,4.636,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_158",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(10823)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.461,4.636,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_158",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(10822)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.461,4.636,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_158",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(10821)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.461,4.636,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_159",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7923)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_159",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7922)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_159",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7921)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_159",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7920)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",0,0,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_160",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7927)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.463,4.595,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_160",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7926)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.463,4.595,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_160",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7925)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.463,4.595,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_160",NA,"error in: https://ontw.api-samenmeten.rivm.nl/v1.0/Datastreams(7924)/Observations?$filter=phenomenonTime+gt+%2720191223%27+and+phenomenonTime+lt+%2720200108%27&$orderby=phenomenonTime",52.463,4.595,NA,NA,NA,NA,NA,NA,NA,NA
"HLL_hl_device_161",2019-12-23 01:00:00,NA,52.399,4.906,14.628,15.89,2.871,2.88,11.1594,NA,NA,NA
"HLL_hl_device_161",2019-12-23 02:00:00,NA,52.399,4.906,14.706,17.08,3.069,3.07,11.078,NA,NA,NA
"HLL_hl_device_161",2019-12-23 03:00:00,NA,52.399,4.906,NA,20.87,NA,3.57,15.1114,NA,NA,NA
"HLL_hl_device_161",2019-12-23 04:00:00,NA,52.399,4.906,14.784,23.11,4.375,3.54,13.2169,NA,NA,NA
"HLL_hl_device_161",2019-12-23 05:00:00,NA,52.399,4.906,13.561,19.13,3.192,2.75,11.3351,NA,NA,NA
"HLL_hl_device_161",2019-12-23 06:00:00,NA,52.399,4.906,14.64,24.01,4.551,3.66,12.0689,NA,NA,NA
"HLL_hl_device_161",2019-12-23 07:00:00,NA,52.399,4.906,17.353,25.89,4.128,4.34,13.8352,NA,NA,NA
"HLL_hl_device_161",2019-12-23 08:00:00,NA,52.399,4.906,15.841,21.71,3.56,3.99,18.8151,NA,NA,NA
"HLL_hl_device_161",2019-12-23 09:00:00,NA,52.399,4.906,15.265,21.52,4.028,3.81,17.1063,NA,NA,NA
"HLL_hl_device_161",2019-12-23 10:00:00,NA,52.399,4.906,18.802,23.81,4.551,3.72,19.2538,NA,NA,NA
"HLL_hl_device_161",2019-12-23 11:00:00,NA,52.399,4.906,18.06,25.84,5.85,4.52,14.5224,NA,NA,NA
"HLL_hl_device_161",2019-12-23 12:00:00,NA,52.399,4.906,17.176,22.55,6.623,3.71,19.8115,NA,NA,NA
"HLL_hl_device_161",2019-12-23 13:00:00,NA,52.399,4.906,13.49,19,5.635,3.51,16.636,NA,NA,NA
"HLL_hl_device_161",2019-12-23 14:00:00,NA,52.399,4.906,14.586,22.05,4.158,4.19,19.954,NA,NA,NA
"HLL_hl_device_161",2019-12-23 15:00:00,NA,52.399,4.906,17.352,24.06,3.731,4.14,15.3318,NA,NA,NA
"HLL_hl_device_161",2019-12-23 16:00:00,NA,52.399,4.906,19.683,24.27,4.017,3.9,15.3219,NA,NA,NA
"HLL_hl_device_161",2019-12-23 17:00:00,NA,52.399,4.906,19.24,25.97,4.68,3.97,16.4152,NA,NA,NA
"HLL_hl_device_161",2019-12-23 18:00:00,NA,52.399,4.906,19.425,25.86,5.248,4.06,17.2443,NA,NA,NA
"HLL_hl_device_161",2019-12-23 19:00:00,NA,52.399,4.906,19.812,25.38,5.633,4.28,15.6146,NA,NA,NA
"HLL_hl_device_161",2019-12-23 20:00:00,NA,52.399,4.906,16.52,23.56,5.084,4.09,17.5093,NA,NA,NA
"HLL_hl_device_161",2019-12-23 21:00:00,NA,52.399,4.906,18.788,24.43,4.472,4.29,14.9458,NA,NA,NA
"HLL_hl_device_161",2019-12-23 22:00:00,NA,52.399,4.906,20.008,24.45,6.93,4.21,10.9581,NA,NA,NA
"HLL_hl_device_161",2019-12-23 23:00:00,NA,52.399,4.906,20.52,28.47,6.028,4.37,10.999,NA,NA,NA
"HLL_hl_device_161",2019-12-24 00:00:00,NA,52.399,4.906,33.3,33.29,7.592,5.2,15.1595,NA,NA,NA
"HLL_hl_device_161",2019-12-24 01:00:00,NA,52.399,4.906,27.74,38.01,7.021,5.92,18.8285,NA,NA,NA
"HLL_hl_device_161",2019-12-24 02:00:00,NA,52.399,4.906,23.785,35.47,7.068,5.69,21.3187,NA,NA,NA
"HLL_hl_device_161",2019-12-24 03:00:00,NA,52.399,4.906,26.722,43.12,8.7,7.48,28.6757,NA,NA,NA
"HLL_hl_device_161",2019-12-24 04:00:00,NA,52.399,4.906,27.816,48.76,10.5,12.51,26.1508,NA,NA,NA
"HLL_hl_device_161",2019-12-24 05:00:00,NA,52.399,4.906,45.504,71.09,17.286,25.76,27.6012,NA,NA,NA
"HLL_hl_device_161",2019-12-24 06:00:00,NA,52.399,4.906,28.478,49.07,10.725,14.28,16.0066,NA,NA,NA
"HLL_hl_device_161",2019-12-24 07:00:00,NA,52.399,4.906,28.215,49.46,9.798,13.76,17.2127,NA,NA,NA
"HLL_hl_device_161",2019-12-24 08:00:00,NA,52.399,4.906,21.228,36.59,7.107,6.93,15.4505,NA,NA,NA
"HLL_hl_device_161",2019-12-24 09:00:00,NA,52.399,4.906,18.576,38.7,6.72,7.98,19.1503,NA,NA,NA
"HLL_hl_device_161",2019-12-24 10:00:00,NA,52.399,4.906,11.616,26.35,4.418,9.38,18.2918,NA,NA,NA
"HLL_hl_device_161",2019-12-24 11:00:00,NA,52.399,4.906,7.36,18.43,4.664,10.6,20.0062,NA,NA,NA
"HLL_hl_device_161",2019-12-24 12:00:00,NA,52.399,4.906,9.245,21.52,5.215,14.87,25.3304,NA,NA,NA
"HLL_hl_device_161",2019-12-24 13:00:00,NA,52.399,4.906,12.192,25.4,4.366,7.41,12.6148,NA,NA,NA
"HLL_hl_device_161",2019-12-24 14:00:00,NA,52.399,4.906,26.852,54.76,6.232,8.17,9.8412,NA,NA,NA
"HLL_hl_device_161",2019-12-24 15:00:00,NA,52.399,4.906,37.675,68.5,10.712,10.34,17.2906,NA,NA,NA
"HLL_hl_device_161",2019-12-24 16:00:00,NA,52.399,4.906,27.312,56.87,9.72,8.99,11.0198,NA,NA,NA
"HLL_hl_device_161",2019-12-24 17:00:00,NA,52.399,4.906,21.936,45.69,8.54,7.04,20.8456,NA,NA,NA
"HLL_hl_device_161",2019-12-24 18:00:00,NA,52.399,4.906,23.75,47.54,6.9,7.52,18.649,NA,NA,NA
"HLL_hl_device_161",2019-12-24 19:00:00,NA,52.399,4.906,17.343,36.93,6.2,6.19,10.6861,NA,NA,NA
"HLL_hl_device_161",2019-12-24 20:00:00,NA,52.399,4.906,30.21,57.02,7.74,9,13.5677,NA,NA,NA
"HLL_hl_device_161",2019-12-24 21:00:00,NA,52.399,4.906,32.552,62.59,10.1,9.96,14.9592,NA,NA,NA
"HLL_hl_device_161",2019-12-24 22:00:00,NA,52.399,4.906,36.025,65.5,10.712,10.27,15.8937,NA,NA,NA
"HLL_hl_device_161",2019-12-24 23:00:00,NA,52.399,4.906,39.034,67.26,12.669,10.33,17.6718,NA,NA,NA
"HLL_hl_device_161",2019-12-25 00:00:00,NA,52.399,4.906,37.604,55.29,9.718,8.64,13.3804,NA,NA,NA
"HLL_hl_device_161",2019-12-25 01:00:00,NA,52.399,4.906,25.368,45.31,8.732,7.38,11.8199,NA,NA,NA
"HLL_hl_device_161",2019-12-25 02:00:00,NA,52.399,4.906,20.048,35.78,5.858,5.85,12.3293,NA,NA,NA
"HLL_hl_device_161",2019-12-25 03:00:00,NA,52.399,4.906,17.199,27.33,5.98,4.56,11.4675,NA,NA,NA
"HLL_hl_device_161",2019-12-25 04:00:00,NA,52.399,4.906,12.672,19.16,5.22,3.59,10.0811,NA,NA,NA
"HLL_hl_device_161",2019-12-25 05:00:00,NA,52.399,4.906,13.467,20.14,3.515,3.73,10.9955,NA,NA,NA
"HLL_hl_device_161",2019-12-25 06:00:00,NA,52.399,4.906,10.812,15.87,3.034,3.74,14.5607,NA,NA,NA
"HLL_hl_device_161",2019-12-25 07:00:00,NA,52.399,4.906,6.84,11.99,3.486,4.22,14.5166,NA,NA,NA
"HLL_hl_device_161",2019-12-25 08:00:00,NA,52.399,4.906,8.228,12.08,2.398,2.18,11.9572,NA,NA,NA
"HLL_hl_device_161",2019-12-25 09:00:00,NA,52.399,4.906,9.344,12.79,3.19,2.17,15.2787,NA,NA,NA
"HLL_hl_device_161",2019-12-25 10:00:00,NA,52.399,4.906,14.378,15.8,4.898,3.08,21.3766,NA,NA,NA
"HLL_hl_device_161",2019-12-25 11:00:00,NA,52.399,4.906,17.114,19.87,4.176,3.63,15.23,NA,NA,NA
"HLL_hl_device_161",2019-12-25 12:00:00,NA,52.399,4.906,9.464,10.38,2.538,1.82,4.29384,NA,NA,NA
"HLL_hl_device_161",2019-12-25 13:00:00,NA,52.399,4.906,7.659,6.9,1.908,1.17,10.4278,NA,NA,NA
"HLL_hl_device_161",2019-12-25 14:00:00,NA,52.399,4.906,9.804,8.59,2.59,1.45,14.0638,NA,NA,NA
"HLL_hl_device_161",2019-12-25 15:00:00,NA,52.399,4.906,9.36,8.97,2.208,1.58,19.0077,NA,NA,NA
"HLL_hl_device_161",2019-12-25 16:00:00,NA,52.399,4.906,12.544,12.82,3.072,2.44,28.2412,NA,NA,NA
"HLL_hl_device_161",2019-12-25 17:00:00,NA,52.399,4.906,14.472,13.44,2.916,2.71,21.9281,NA,NA,NA
"HLL_hl_device_161",2019-12-25 18:00:00,NA,52.399,4.906,14.7,13.96,4.572,3.6,26.7664,NA,NA,NA
"HLL_hl_device_161",2019-12-25 19:00:00,NA,52.399,4.906,15.428,13.33,5.499,3.92,31.4019,NA,NA,NA
"HLL_hl_device_161",2019-12-25 20:00:00,NA,52.399,4.906,17.16,15.6,7.42,5.3,35.8267,NA,NA,NA
"HLL_hl_device_161",2019-12-25 21:00:00,NA,52.399,4.906,12.81,12.21,5.88,3.48,18.0672,NA,NA,NA
"HLL_hl_device_161",2019-12-25 22:00:00,NA,52.399,4.906,9.804,7.6,3.775,2.49,15.5965,NA,NA,NA
"HLL_hl_device_161",2019-12-25 23:00:00,NA,52.399,4.906,11.125,8.87,4.128,3.25,20.574,NA,NA,NA
"HLL_hl_device_161",2019-12-26 00:00:00,NA,52.399,4.906,10.212,11.11,4.387,4.13,25.1969,NA,NA,NA
"HLL_hl_device_161",2019-12-26 01:00:00,NA,52.399,4.906,15.125,12.14,6.48,4.81,24.7062,NA,NA,NA
"HLL_hl_device_161",2019-12-26 02:00:00,NA,52.399,4.906,12,12.04,5.633,4.33,32.4264,NA,NA,NA
"HLL_hl_device_161",2019-12-26 03:00:00,NA,52.399,4.906,14.544,14.38,6.572,5.33,36.264,NA,NA,NA
"HLL_hl_device_161",2019-12-26 04:00:00,NA,52.399,4.906,15.035,15.51,5.568,5.81,27.6362,NA,NA,NA
"HLL_hl_device_161",2019-12-26 05:00:00,NA,52.399,4.906,15.931,17.9,5.625,7.48,21.3282,NA,NA,NA
"HLL_hl_device_161",2019-12-26 06:00:00,NA,52.399,4.906,15.75,22.52,6.944,12.37,23.5289,NA,NA,NA
"HLL_hl_device_161",2019-12-26 07:00:00,NA,52.399,4.906,18.154,31.33,8.184,18.62,42.8405,NA,NA,NA
"HLL_hl_device_161",2019-12-26 08:00:00,NA,52.399,4.906,16.94,30.76,9.752,18.39,46.89,NA,NA,NA
"HLL_hl_device_161",2019-12-26 09:00:00,NA,52.399,4.906,17.118,31.71,9.359,19.12,32.6945,NA,NA,NA
"HLL_hl_device_161",2019-12-26 10:00:00,NA,52.399,4.906,23.644,51.42,13.77,30.65,26.6593,NA,NA,NA
"HLL_hl_device_161",2019-12-26 11:00:00,NA,52.399,4.906,28.35,56.67,19.332,35.77,23.7337,NA,NA,NA
"HLL_hl_device_161",2019-12-26 12:00:00,NA,52.399,4.906,27.612,53.12,20.34,33.85,26.3856,NA,NA,NA
"HLL_hl_device_161",2019-12-26 13:00:00,NA,52.399,4.906,29.34,48.85,18.36,30.59,27.5291,NA,NA,NA
"HLL_hl_device_161",2019-12-26 14:00:00,NA,52.399,4.906,25.2,42.03,16.896,26.38,27.1592,NA,NA,NA
"HLL_hl_device_161",2019-12-26 15:00:00,NA,52.399,4.906,29.043,46.11,21.964,28.9,25.2408,NA,NA,NA
"HLL_hl_device_161",2019-12-26 16:00:00,NA,52.399,4.906,28.182,42.67,20.1,26.78,23.709,NA,NA,NA
"HLL_hl_device_161",2019-12-26 17:00:00,NA,52.399,4.906,29.89,42.72,19.575,26.11,25.5194,NA,NA,NA
"HLL_hl_device_161",2019-12-26 18:00:00,NA,52.399,4.906,23.87,38.47,16.56,23.96,26.2773,NA,NA,NA
"HLL_hl_device_161",2019-12-26 19:00:00,NA,52.399,4.906,22.304,32.8,15.58,20.54,25.6049,NA,NA,NA
"HLL_hl_device_161",2019-12-26 20:00:00,NA,52.399,4.906,24.069,33.9,15.939,20.7,22.6045,NA,NA,NA
"HLL_hl_device_161",2019-12-26 21:00:00,NA,52.399,4.906,18.88,29.51,13.359,18.33,19.3055,NA,NA,NA
"HLL_hl_device_161",2019-12-26 22:00:00,NA,52.399,4.906,16.117,22.74,10.582,14.3,17.6098,NA,NA,NA
"HLL_hl_device_161",2019-12-26 23:00:00,NA,52.399,4.906,17.405,29.54,11.088,17.61,22.6574,NA,NA,NA
"HLL_hl_device_161",2019-12-27 00:00:00,NA,52.399,4.906,23.368,50.83,18.34,26.25,23.2321,NA,NA,NA
"HLL_hl_device_161",2019-12-27 01:00:00,NA,52.399,4.906,16.464,58.84,12.684,30.16,22.4657,NA,NA,NA
"HLL_hl_device_161",2019-12-27 02:00:00,NA,52.399,4.906,16.184,57.75,11.914,32.25,21.3194,NA,NA,NA
"HLL_hl_device_161",2019-12-27 03:00:00,NA,52.399,4.906,NA,70.28,NA,36.78,26.9821,NA,NA,NA
"HLL_hl_device_161",2019-12-27 04:00:00,NA,52.399,4.906,23.76,59.35,15.744,32.76,24.1499,NA,NA,NA
"HLL_hl_device_161",2019-12-27 05:00:00,NA,52.399,4.906,20.91,50.98,17.812,29.19,20.8482,NA,NA,NA
"HLL_hl_device_161",2019-12-27 06:00:00,NA,52.399,4.906,21.956,49.89,16.644,29.16,19.7801,NA,NA,NA
"HLL_hl_device_161",2019-12-27 07:00:00,NA,52.399,4.906,16.428,44.44,13.716,25.36,19.9008,NA,NA,NA
"HLL_hl_device_161",2019-12-27 08:00:00,NA,52.399,4.906,19.823,46.1,16.048,27.22,24.1643,NA,NA,NA
"HLL_hl_device_161",2019-12-27 09:00:00,NA,52.399,4.906,19.665,43.7,15.9,26.53,26.6938,NA,NA,NA
"HLL_hl_device_161",2019-12-27 10:00:00,NA,52.399,4.906,18.27,31.46,13,20.04,22.2307,NA,NA,NA
"HLL_hl_device_161",2019-12-27 11:00:00,NA,52.399,4.906,17.39,23.5,12.719,16.05,9.62837,NA,NA,NA
"HLL_hl_device_161",2019-12-27 12:00:00,NA,52.399,4.906,13.172,17.77,11.75,12.46,8.51867,NA,NA,NA
"HLL_hl_device_161",2019-12-27 13:00:00,NA,52.399,4.906,11.815,13.91,9.66,9.22,8.44247,NA,NA,NA
"HLL_hl_device_161",2019-12-27 14:00:00,NA,52.399,4.906,11.948,11.6,8.736,7.83,11.3016,NA,NA,NA
"HLL_hl_device_161",2019-12-27 15:00:00,NA,52.399,4.906,11.385,9.91,7.956,6.78,12.7311,NA,NA,NA
"HLL_hl_device_161",2019-12-27 16:00:00,NA,52.399,4.906,12.075,10.52,7.7,7.01,20.2273,NA,NA,NA
"HLL_hl_device_161",2019-12-27 17:00:00,NA,52.399,4.906,12.707,9.68,6.732,6.56,24.0992,NA,NA,NA
"HLL_hl_device_161",2019-12-27 18:00:00,NA,52.399,4.906,11.27,9.77,7.072,6.75,24.3422,NA,NA,NA
"HLL_hl_device_161",2019-12-27 19:00:00,NA,52.399,4.906,14.31,13.48,9.3,9.31,29.5889,NA,NA,NA
"HLL_hl_device_161",2019-12-27 20:00:00,NA,52.399,4.906,15.842,17.77,9.638,12.24,38.3655,NA,NA,NA
"HLL_hl_device_161",2019-12-27 21:00:00,NA,52.399,4.906,20.202,25.89,13.125,17.46,29.8588,NA,NA,NA
"HLL_hl_device_161",2019-12-27 22:00:00,NA,52.399,4.906,22.125,29.52,15.44,19.34,29.5453,NA,NA,NA
"HLL_hl_device_161",2019-12-27 23:00:00,NA,52.399,4.906,19.89,30.63,15.958,20.16,27.1218,NA,NA,NA
"HLL_hl_device_161",2019-12-28 00:00:00,NA,52.399,4.906,27.225,36.28,25.596,23.69,28.5688,NA,NA,NA
"HLL_hl_device_161",2019-12-28 01:00:00,NA,52.399,4.906,22.914,40.23,16.576,25.85,23.5263,NA,NA,NA
"HLL_hl_device_161",2019-12-28 02:00:00,NA,52.399,4.906,23.026,39.71,17.612,25.92,21.1343,NA,NA,NA
"HLL_hl_device_161",2019-12-28 03:00:00,NA,52.399,4.906,24.3,54.03,20.223,32.09,24.0263,NA,NA,NA
"HLL_hl_device_161",2019-12-28 04:00:00,NA,52.399,4.906,25.96,59.03,19.04,33.98,24.8458,NA,NA,NA
"HLL_hl_device_161",2019-12-28 05:00:00,NA,52.399,4.906,27.716,67.59,20.944,37.36,23.709,NA,NA,NA
"HLL_hl_device_161",2019-12-28 06:00:00,NA,52.399,4.906,31.794,75.73,25.26,42.06,23.3881,NA,NA,NA
"HLL_hl_device_161",2019-12-28 07:00:00,NA,52.399,4.906,26.281,64.09,21.09,36.99,25.262,NA,NA,NA
"HLL_hl_device_161",2019-12-28 08:00:00,NA,52.399,4.906,34.888,71.23,26.202,39.69,30.3309,NA,NA,NA
"HLL_hl_device_161",2019-12-28 09:00:00,NA,52.399,4.906,34.32,85.77,27.404,44.24,35.1159,NA,NA,NA
"HLL_hl_device_161",2019-12-28 10:00:00,NA,52.399,4.906,36.63,81.38,26.078,44.17,33.5321,NA,NA,NA
"HLL_hl_device_161",2019-12-28 11:00:00,NA,52.399,4.906,30.06,50.14,24.332,31.62,30.7096,NA,NA,NA
"HLL_hl_device_161",2019-12-28 12:00:00,NA,52.399,4.906,31.85,45.5,25.315,30.54,25.467,NA,NA,NA
"HLL_hl_device_161",2019-12-28 13:00:00,NA,52.399,4.906,32.724,40.38,24.288,27.61,29.0263,NA,NA,NA
"HLL_hl_device_161",2019-12-28 14:00:00,NA,52.399,4.906,30.178,38.21,23.569,25.91,31.4803,NA,NA,NA
"HLL_hl_device_161",2019-12-28 15:00:00,NA,52.399,4.906,29.16,40.55,21.76,27.21,34.1883,NA,NA,NA
"HLL_hl_device_161",2019-12-28 16:00:00,NA,52.399,4.906,33.654,42.59,24.19,29.46,39.3702,NA,NA,NA
"HLL_hl_device_161",2019-12-28 17:00:00,NA,52.399,4.906,31.168,48.67,23.798,32.57,45.9644,NA,NA,NA
"HLL_hl_device_161",2019-12-28 18:00:00,NA,52.399,4.906,33.394,56.65,26.496,36.75,46.3173,NA,NA,NA
"HLL_hl_device_161",2019-12-28 19:00:00,NA,52.399,4.906,38.976,69.56,28.944,43.19,46.4496,NA,NA,NA
"HLL_hl_device_161",2019-12-28 20:00:00,NA,52.399,4.906,44.604,82.56,35.14,50.19,45.1398,NA,NA,NA
"HLL_hl_device_161",2019-12-28 21:00:00,NA,52.399,4.906,45.684,84.61,31.488,49.2,43.4714,NA,NA,NA
"HLL_hl_device_161",2019-12-28 22:00:00,NA,52.399,4.906,39.576,77.6,30.552,45.62,42.4808,NA,NA,NA
"HLL_hl_device_161",2019-12-28 23:00:00,NA,52.399,4.906,37.352,81.19,31.212,45.89,40.8417,NA,NA,NA
"HLL_hl_device_161",2019-12-29 00:00:00,NA,52.399,4.906,48.069,76.31,37.576,42.69,39.4668,NA,NA,NA
"HLL_hl_device_161",2019-12-29 01:00:00,NA,52.399,4.906,34.068,66.78,24.129,38.31,38.7232,NA,NA,NA
"HLL_hl_device_161",2019-12-29 02:00:00,NA,52.399,4.906,30.644,65.21,23.814,37.82,37.0066,NA,NA,NA
"HLL_hl_device_161",2019-12-29 03:00:00,NA,52.399,4.906,32.496,67.67,25.09,38.56,36.9422,NA,NA,NA
"HLL_hl_device_161",2019-12-29 04:00:00,NA,52.399,4.906,32.496,67.67,26.703,38.71,37.0376,NA,NA,NA
"HLL_hl_device_161",2019-12-29 08:00:00,NA,52.399,4.906,33.352,75.81,26.368,41.24,35.2682,NA,NA,NA
"HLL_hl_device_161",2019-12-29 09:00:00,NA,52.399,4.906,30.549,59.88,24.566,34.6,35.2784,NA,NA,NA
"HLL_hl_device_161",2019-12-29 10:00:00,NA,52.399,4.906,33.356,53.77,24.88,31.11,30.8359,NA,NA,NA
"HLL_hl_device_161",2019-12-29 11:00:00,NA,52.399,4.906,30.78,40.48,24.096,25.14,25.7091,NA,NA,NA
"HLL_hl_device_161",2019-12-29 12:00:00,NA,52.399,4.906,28.124,31.65,22.018,20.24,22.8559,NA,NA,NA
"HLL_hl_device_161",2019-12-29 13:00:00,NA,52.399,4.906,25.555,26.89,20.3,17.51,21.4564,NA,NA,NA
"HLL_hl_device_161",2019-12-29 14:00:00,NA,52.399,4.906,26.818,25.26,18.468,17.09,24.27,NA,NA,NA
"HLL_hl_device_161",2019-12-29 15:00:00,NA,52.399,4.906,25.2,24.01,19.276,15.76,26.4413,NA,NA,NA
"HLL_hl_device_161",2019-12-29 16:00:00,NA,52.399,4.906,24.2,24.18,18.582,16.3,31.8148,NA,NA,NA
"HLL_hl_device_161",2019-12-29 17:00:00,NA,52.399,4.906,29.106,29.7,20.072,19.34,36.9396,NA,NA,NA
"HLL_hl_device_161",2019-12-29 18:00:00,NA,52.399,4.906,26.676,24.7,17.658,16.22,39.6926,NA,NA,NA
"HLL_hl_device_161",2019-12-29 19:00:00,NA,52.399,4.906,25.22,25.99,18.297,17.08,41.419,NA,NA,NA
"HLL_hl_device_161",2019-12-29 20:00:00,NA,52.399,4.906,26.826,26.33,19.32,16.82,41.0912,NA,NA,NA
"HLL_hl_device_161",2019-12-29 21:00:00,NA,52.399,4.906,28.912,27.82,21.175,17.47,44.6494,NA,NA,NA
"HLL_hl_device_161",2019-12-29 22:00:00,NA,52.399,4.906,28.842,25.32,19.75,15.76,45.2109,NA,NA,NA
"HLL_hl_device_161",2019-12-29 23:00:00,NA,52.399,4.906,29.146,24.68,19.404,15.45,45.8285,NA,NA,NA
"HLL_hl_device_161",2019-12-30 00:00:00,NA,52.399,4.906,29.524,24.37,22.952,15.12,46.4322,NA,NA,NA
"HLL_hl_device_161",2019-12-30 01:00:00,NA,52.399,4.906,28.251,21.91,17.82,13.54,46.6674,NA,NA,NA
"HLL_hl_device_161",2019-12-30 02:00:00,NA,52.399,4.906,25.704,21.64,17.286,13.39,47.0997,NA,NA,NA
"HLL_hl_device_161",2019-12-30 03:00:00,NA,52.399,4.906,25.842,21.95,17.956,13.43,42.8856,NA,NA,NA
"HLL_hl_device_161",2019-12-30 04:00:00,NA,52.399,4.906,25.172,21.66,18.209,13.05,38.3938,NA,NA,NA
"HLL_hl_device_161",2019-12-30 05:00:00,NA,52.399,4.906,22.388,19.28,14.274,11.67,36.8865,NA,NA,NA
"HLL_hl_device_161",2019-12-30 06:00:00,NA,52.399,4.906,21.336,16.78,13.886,10.59,37.3781,NA,NA,NA
"HLL_hl_device_161",2019-12-30 07:00:00,NA,52.399,4.906,21.027,16.28,13.974,10.21,37.1422,NA,NA,NA
"HLL_hl_device_161",2019-12-30 08:00:00,NA,52.399,4.906,19.203,17.32,13.482,10.68,37.7291,NA,NA,NA
"HLL_hl_device_161",2019-12-30 09:00:00,NA,52.399,4.906,21.645,18.52,15.428,11.56,48.44,NA,NA,NA
