"kit_id","date","lat","lon","pm10_kal","pm10","pm25_kal","pm25","rh","temp"
"HLL_hl_device_053",2020-02-16 00:00:00,52.494,4.597,39.538,37.31,13.973,8.86,NA,NA
"HLL_hl_device_053",2020-02-16 01:00:00,52.494,4.597,39.032,47.61,15.252,12.37,NA,NA
"HLL_hl_device_053",2020-02-16 02:00:00,52.494,4.597,36.024,45.65,16.1,11.53,NA,NA
"HLL_hl_device_053",2020-02-16 03:00:00,52.494,4.597,35.002,47.27,14.986,11.82,NA,NA
"HLL_hl_device_053",2020-02-16 04:00:00,52.494,4.597,37.583,41.29,13.7,9.97,NA,NA
"HLL_hl_device_053",2020-02-16 05:00:00,52.494,4.597,15.036,17.94,4.876,5.33,NA,NA
"HLL_hl_device_053",2020-02-16 06:00:00,52.494,4.597,14.62,17.01,7.242,5.07,NA,NA
"HLL_hl_device_053",2020-02-16 07:00:00,52.494,4.597,35.97,32.72,10.14,7.78,NA,NA
"HLL_hl_device_053",2020-02-16 08:00:00,52.494,4.597,39.564,31.39,11.7,7.49,NA,NA
"HLL_hl_device_053",2020-02-16 09:00:00,52.494,4.597,41.403,37.29,14.229,9.3,NA,NA
"HLL_hl_device_053",2020-02-16 10:00:00,52.494,4.597,37.17,35.44,9.844,9.15,NA,NA
"HLL_hl_device_053",2020-02-16 11:00:00,52.494,4.597,32.76,36.04,11.44,11.03,NA,NA
"HLL_hl_device_053",2020-02-16 12:00:00,52.494,4.597,37.011,50.74,16.092,14.92,NA,NA
"HLL_hl_device_053",2020-02-16 13:00:00,52.494,4.597,33.618,43.11,14.375,12.49,NA,NA
"HLL_hl_device_053",2020-02-16 14:00:00,52.494,4.597,63.896,65.2,12.084,11.44,NA,NA
"HLL_hl_device_053",2020-02-16 15:00:00,52.494,4.597,60.723,51.87,8.964,10.85,NA,NA
"HLL_hl_device_053",2020-02-16 17:00:00,52.494,4.597,47.676,34.76,4.326,4.22,NA,NA
"HLL_hl_device_053",2020-02-16 18:00:00,52.494,4.597,40.256,54.41,11.592,6.94,NA,NA
"HLL_hl_device_053",2020-02-16 19:00:00,52.494,4.597,51.84,54.05,9.8,6.97,NA,NA
"HLL_hl_device_053",2020-02-16 20:00:00,52.494,4.597,51.606,42.3,6.324,6.25,NA,NA
"HLL_hl_device_053",2020-02-16 21:00:00,52.494,4.597,46.659,45.28,8.28,7.22,NA,NA
"HLL_hl_device_053",2020-02-16 22:00:00,52.494,4.597,57.288,46.23,11.2,8.04,NA,NA
"HLL_hl_device_053",2020-02-16 23:00:00,52.494,4.597,77.231,64.93,10.812,10.22,NA,NA
"HLL_hl_device_053",2020-02-17 00:00:00,52.494,4.597,53.578,62.3,15.3,10.16,NA,NA
"HLL_hl_device_053",2020-02-17 01:00:00,52.494,4.597,76.508,61.72,11.655,10.48,NA,NA
"HLL_hl_device_053",2020-02-17 02:00:00,52.494,4.597,72.57,59.01,11.413,10.12,NA,NA
"HLL_hl_device_053",2020-02-17 03:00:00,52.494,4.597,NA,52.51,NA,9.35,NA,NA
"HLL_hl_device_053",2020-02-17 05:00:00,52.494,4.597,56.488,61.43,15.264,10.61,NA,NA
"HLL_hl_device_053",2020-02-17 06:00:00,52.494,4.597,61.88,67.97,16.302,11.43,NA,NA
"HLL_hl_device_053",2020-02-17 07:00:00,52.494,4.597,76.125,72.47,15.006,12.26,NA,NA
"HLL_hl_device_053",2020-02-17 08:00:00,52.494,4.597,80.03,75.45,22.008,13.08,NA,NA
"HLL_hl_device_053",2020-02-17 09:00:00,52.494,4.597,61.642,62.89,16.43,10.57,NA,NA
"HLL_hl_device_053",2020-02-17 10:00:00,52.494,4.597,46.11,52.99,15.015,9.1,NA,NA
"HLL_hl_device_053",2020-02-17 11:00:00,52.494,4.597,63.308,53.25,13.5,9.01,NA,NA
"HLL_hl_device_053",2020-02-17 12:00:00,52.494,4.597,51.1,51.1,13.776,8.42,NA,NA
"HLL_hl_device_053",2020-02-17 13:00:00,52.494,4.597,45.076,38.18,9.06,6.05,NA,NA
"HLL_hl_device_053",2020-02-17 14:00:00,52.494,4.597,29.148,34.74,6.642,5.43,NA,NA
"HLL_hl_device_053",2020-02-17 15:00:00,52.494,4.597,39.312,43.18,11.48,6.96,NA,NA
"HLL_hl_device_053",2020-02-17 16:00:00,52.494,4.597,63.648,54.38,13.68,9.03,NA,NA
"HLL_hl_device_053",2020-02-17 17:00:00,52.494,4.597,66.521,55.87,18.048,9.41,NA,NA
"HLL_hl_device_053",2020-02-17 18:00:00,52.494,4.597,68.655,59.68,14.44,9.49,NA,NA
"HLL_hl_device_053",2020-02-17 19:00:00,52.494,4.597,64.416,73.2,13.455,11.47,NA,NA
"HLL_hl_device_053",2020-02-17 20:00:00,52.494,4.597,69.68,87.1,14.416,13.58,NA,NA
"HLL_hl_device_053",2020-02-17 21:00:00,52.494,4.597,65.852,65.21,14.061,10.86,NA,NA
"HLL_hl_device_053",2020-02-17 22:00:00,52.494,4.597,NA,48.23,NA,10.01,NA,NA
"HLL_hl_device_053",2020-02-17 23:00:00,52.494,4.597,115.872,120.72,26.208,25.16,NA,NA
"HLL_hl_device_053",2020-02-18 00:00:00,52.494,4.597,82.896,94.22,17.748,17.36,NA,NA
"HLL_hl_device_053",2020-02-18 10:00:00,52.494,4.597,44.329,45.66,9.6,7.48,NA,NA
"HLL_hl_device_053",2020-02-18 11:00:00,52.494,4.597,48.83,51.36,10.92,7.77,NA,NA
"HLL_hl_device_053",2020-02-18 12:00:00,52.494,4.597,50.388,49.4,12.245,7.9,NA,NA
"HLL_hl_device_053",2020-02-18 13:00:00,52.494,4.597,58.786,49.35,13.104,7.75,NA,NA
"HLL_hl_device_053",2020-02-18 14:00:00,52.494,4.597,43.7,47.53,12.45,7.53,NA,NA
"HLL_hl_device_053",2020-02-18 15:00:00,52.494,4.597,47.672,47.2,14.63,7.72,NA,NA
"HLL_hl_device_053",2020-02-18 16:00:00,52.494,4.597,47.5,47.48,12.48,7.85,NA,NA
"HLL_hl_device_053",2020-02-18 17:00:00,52.494,4.597,50.573,49.1,10.248,8.36,NA,NA
"HLL_hl_device_053",2020-02-18 18:00:00,52.494,4.597,74.536,61.61,13.668,10.18,NA,NA
"HLL_hl_device_053",2020-02-18 19:00:00,52.494,4.597,81.576,61.82,14.56,10.43,NA,NA
"HLL_hl_device_053",2020-02-18 20:00:00,52.494,4.597,61.548,66.86,14.96,11.01,NA,NA
"HLL_hl_device_053",2020-02-18 21:00:00,52.494,4.597,67.022,71.31,16.215,11.54,NA,NA
"HLL_hl_device_053",2020-02-18 22:00:00,52.494,4.597,70.08,72.98,19.032,12.15,NA,NA
"HLL_hl_device_053",2020-02-18 23:00:00,52.494,4.597,87.808,78.38,19.162,13.38,NA,NA
"HLL_hl_device_053",2020-02-19 00:00:00,52.494,4.597,65.856,68.63,18.585,10.46,NA,NA
"HLL_hl_device_053",2020-02-19 01:00:00,52.494,4.597,42.9,33.01,7.228,5.18,NA,NA
"HLL_hl_device_053",2020-02-19 02:00:00,52.494,4.597,24.168,31.83,5.356,5.24,NA,NA
"HLL_hl_device_053",2020-02-19 03:00:00,52.494,4.597,26.832,31.18,6.588,5.42,NA,NA
"HLL_hl_device_053",2020-02-19 04:00:00,52.494,4.597,38.352,37.57,8.19,6.46,NA,NA
"HLL_hl_device_053",2020-02-19 05:00:00,52.494,4.597,44.622,40.17,9.525,7.47,NA,NA
"HLL_hl_device_053",2020-02-19 06:00:00,52.494,4.597,29.492,40.35,9.12,7.64,NA,NA
"HLL_hl_device_053",2020-02-19 07:00:00,52.494,4.597,35.552,40.43,7.65,7.53,NA,NA
"HLL_hl_device_053",2020-02-19 08:00:00,52.494,4.597,44.31,42.19,7.7,7.67,NA,NA
"HLL_hl_device_053",2020-02-19 09:00:00,52.494,4.597,44.19,49.15,10.2,8.49,NA,NA
"HLL_hl_device_053",2020-02-19 10:00:00,52.494,4.597,40.139,45.15,8.532,7.92,NA,NA
"HLL_hl_device_053",2020-02-19 11:00:00,52.494,4.597,37.91,44.65,9.559,7.87,NA,NA
"HLL_hl_device_053",2020-02-19 12:00:00,52.494,4.597,37.324,43.41,7.623,7.72,NA,NA
"HLL_hl_device_053",2020-02-19 13:00:00,52.494,4.597,40.097,39.67,10.863,7.11,NA,NA
"HLL_hl_device_053",2020-02-19 14:00:00,52.494,4.597,36.432,39.58,7.276,6.82,NA,NA
"HLL_hl_device_053",2020-02-19 15:00:00,52.494,4.597,39.964,38.75,9.664,6.38,NA,NA
"HLL_hl_device_053",2020-02-19 16:00:00,52.494,4.597,41.718,40.87,8.052,6.59,NA,NA
"HLL_hl_device_053",2020-02-19 17:00:00,52.494,4.597,39.52,41.6,8.84,6.54,NA,NA
"HLL_hl_device_053",2020-02-19 18:00:00,52.494,4.597,43.763,40.94,8.316,6.64,NA,NA
"HLL_hl_device_053",2020-02-19 19:00:00,52.494,4.597,47.04,44.82,10.656,7.37,NA,NA
"HLL_hl_device_053",2020-02-19 20:00:00,52.494,4.597,47.4,47.36,9.801,8.12,NA,NA
"HLL_hl_device_053",2020-02-19 21:00:00,52.494,4.597,37.067,36.71,8.1,6.04,NA,NA
"HLL_hl_device_053",2020-02-19 22:00:00,52.494,4.597,29.376,43.18,13.056,9.62,NA,NA
"HLL_hl_device_053",2020-02-19 23:00:00,52.494,4.597,40.656,61.65,15.405,19.54,NA,NA
"HLL_hl_device_053",2020-02-20 00:00:00,52.494,4.597,45.072,62.65,26.563,26.27,NA,NA
"HLL_hl_device_053",2020-02-20 01:00:00,52.494,4.597,37.406,63.35,20.91,25.53,NA,NA
"HLL_hl_device_053",2020-02-20 02:00:00,52.494,4.597,33.456,65.57,12.036,20.43,NA,NA
"HLL_hl_device_053",2020-02-20 03:00:00,52.494,4.597,34.925,63.49,9.72,16.2,NA,NA
"HLL_hl_device_053",2020-02-20 04:00:00,52.494,4.597,37.051,55.29,8.532,10.78,NA,NA
"HLL_hl_device_053",2020-02-20 05:00:00,52.494,4.597,33.512,47.19,9.18,8.97,NA,NA
"HLL_hl_device_053",2020-02-20 06:00:00,52.494,4.597,31.236,41.13,8.856,8.15,NA,NA
"HLL_hl_device_053",2020-02-20 07:00:00,52.494,4.597,30.94,44.17,10.647,9.14,NA,NA
"HLL_hl_device_053",2020-02-20 08:00:00,52.494,4.597,30.264,38.79,9.504,9.95,NA,NA
"HLL_hl_device_053",2020-02-20 09:00:00,52.494,4.597,26.642,34.63,7.826,8.58,NA,NA
"HLL_hl_device_053",2020-02-20 10:00:00,52.494,4.597,23.352,27.79,6.438,5.76,NA,NA
"HLL_hl_device_053",2020-02-20 11:00:00,52.494,4.597,21.375,22.48,6.204,4.69,NA,NA
"HLL_hl_device_053",2020-02-20 12:00:00,52.494,4.597,21.21,20.18,6.732,4.43,NA,NA
"HLL_hl_device_053",2020-02-20 13:00:00,52.494,4.597,19.398,18.26,4.469,4.08,NA,NA
"HLL_hl_device_053",2020-02-20 14:00:00,52.494,4.597,22.75,17.51,6.255,4.55,NA,NA
"HLL_hl_device_053",2020-02-20 15:00:00,52.494,4.597,22.015,18.52,7.14,5.12,NA,NA
"HLL_hl_device_053",2020-02-20 16:00:00,52.494,4.597,22.568,18.16,5.324,4.4,NA,NA
"HLL_hl_device_053",2020-02-20 17:00:00,52.494,4.597,28.227,29.14,9,7.17,NA,NA
"HLL_hl_device_053",2020-02-20 18:00:00,52.494,4.597,37.647,42.33,10.864,11.18,NA,NA
"HLL_hl_device_053",2020-02-20 19:00:00,52.494,4.597,44.62,48.54,7.752,7.62,NA,NA
"HLL_hl_device_053",2020-02-20 20:00:00,52.494,4.597,39.382,40.58,5.192,5.89,NA,NA
"HLL_hl_device_053",2020-02-20 21:00:00,52.494,4.597,39.06,31,6.681,5.13,NA,NA
"HLL_hl_device_053",2020-02-20 22:00:00,52.494,4.597,25.784,29.29,5.088,5.28,NA,NA
"HLL_hl_device_053",2020-02-20 23:00:00,52.494,4.597,36.045,40.55,10.472,7.72,NA,NA
"HLL_hl_device_053",2020-02-21 00:00:00,52.494,4.597,42.552,39.37,10.439,7.33,NA,NA
"HLL_hl_device_055",2020-02-08 16:00:00,52.492,4.602,0,0,0,0,NA,NA
"HLL_hl_device_055",2020-02-08 17:00:00,52.492,4.602,47.544,56.63,29.526,26.64,NA,NA
"HLL_hl_device_055",2020-02-08 18:00:00,52.492,4.602,55.505,65.33,28.832,27.17,NA,NA
"HLL_hl_device_055",2020-02-08 19:00:00,52.492,4.602,39.52,49.37,18.84,15.66,NA,NA
"HLL_hl_device_055",2020-02-08 20:00:00,52.492,4.602,43.188,73.19,28.49,37.05,NA,NA
"HLL_hl_device_055",2020-02-08 21:00:00,52.492,4.602,41.469,60.1,25.256,30.83,NA,NA
"HLL_hl_device_055",2020-02-08 22:00:00,52.492,4.602,NA,85.2,NA,29.04,NA,NA
"HLL_hl_device_055",2020-02-08 23:00:00,52.492,4.602,50.596,97.32,25.596,32.41,NA,NA
"HLL_hl_device_055",2020-02-09 00:00:00,52.492,4.602,45.24,86.96,21.777,35.72,NA,NA
"HLL_hl_device_055",2020-02-09 01:00:00,52.492,4.602,56.551,106.74,31.801,41.3,NA,NA
"HLL_hl_device_055",2020-02-09 02:00:00,52.492,4.602,59.892,86.77,26.496,38.36,NA,NA
"HLL_hl_device_055",2020-02-09 03:00:00,52.492,4.602,NA,58.03,NA,32.66,NA,NA
"HLL_hl_device_055",2020-02-09 04:00:00,52.492,4.602,28.2,37.62,22.176,23.11,NA,NA
"HLL_hl_device_055",2020-02-09 05:00:00,52.492,4.602,26.544,31.55,14.696,16.74,NA,NA
"HLL_hl_device_055",2020-02-09 06:00:00,52.492,4.602,22.507,31.73,13.43,15.79,NA,NA
"HLL_hl_device_055",2020-02-09 07:00:00,52.492,4.602,22.618,26.29,13.328,13.62,NA,NA
"HLL_hl_device_055",2020-02-09 08:00:00,52.492,4.602,20.736,25.58,10.458,12.55,NA,NA
"HLL_hl_device_055",2020-02-09 09:00:00,52.492,4.602,23.048,26.84,10,10.04,NA,NA
"HLL_hl_device_055",2020-02-09 10:00:00,52.492,4.602,21.484,26.17,10,8.03,NA,NA
"HLL_hl_device_055",2020-02-09 11:00:00,52.492,4.602,27.318,31.44,10.434,9.42,NA,NA
"HLL_hl_device_055",2020-02-09 12:00:00,52.492,4.602,23.074,27.79,7.74,8.58,NA,NA
"HLL_hl_device_055",2020-02-09 13:00:00,52.492,4.602,27.166,28.94,7.12,8.9,NA,NA
"HLL_hl_device_055",2020-02-09 14:00:00,52.492,4.602,30.42,33.76,9.9,9.88,NA,NA
"HLL_hl_device_055",2020-02-09 15:00:00,52.492,4.602,45.248,44.75,13.689,11.67,NA,NA
"HLL_hl_device_055",2020-02-09 16:00:00,52.492,4.602,39.928,43.41,12.7,12.74,NA,NA
"HLL_hl_device_055",2020-02-09 17:00:00,52.492,4.602,56.358,55.81,20.184,17.43,NA,NA
"HLL_hl_device_055",2020-02-09 18:00:00,52.492,4.602,82.14,74.04,22.557,21.95,NA,NA
"HLL_hl_device_055",2020-02-09 19:00:00,52.492,4.602,46.128,49.58,12.638,14.18,NA,NA
"HLL_hl_device_055",2020-02-09 20:00:00,52.492,4.602,59.67,66.32,22.464,14.45,NA,NA
"HLL_hl_device_055",2020-02-09 21:00:00,52.492,4.602,69.967,114.7,17.544,20.41,NA,NA
"HLL_hl_device_055",2020-02-09 22:00:00,52.492,4.602,101.822,103.86,25.578,20.3,NA,NA
"HLL_hl_device_055",2020-02-09 23:00:00,52.492,4.602,51.688,72.81,19.285,14.46,NA,NA
"HLL_hl_device_055",2020-02-10 00:00:00,52.492,4.602,44.484,67.43,19.872,14.37,NA,NA
"HLL_hl_device_055",2020-02-10 01:00:00,52.492,4.602,44.138,76.08,19.844,16.38,NA,NA
"HLL_hl_device_055",2020-02-10 02:00:00,52.492,4.602,50.424,76.37,17.548,16.41,NA,NA
"HLL_hl_device_055",2020-02-10 03:00:00,52.492,4.602,47.101,70.29,17.67,15.54,NA,NA
"HLL_hl_device_055",2020-02-10 04:00:00,52.492,4.602,39.399,57.13,14.756,11.93,NA,NA
"HLL_hl_device_055",2020-02-10 05:00:00,52.492,4.602,46.512,64.63,16.008,13.8,NA,NA
"HLL_hl_device_055",2020-02-10 06:00:00,52.492,4.602,20.292,26.7,8.4,5.63,NA,NA
"HLL_hl_device_055",2020-02-10 07:00:00,52.492,4.602,23.004,32.37,8.68,7.04,NA,NA
"HLL_hl_device_055",2020-02-10 08:00:00,52.492,4.602,25.432,28.89,9.734,6.25,NA,NA
"HLL_hl_device_055",2020-02-10 09:00:00,52.492,4.602,37.74,34.04,8.614,7.28,NA,NA
"HLL_hl_device_055",2020-02-10 10:00:00,52.492,4.602,35.9,35.94,8.346,7.84,NA,NA
"HLL_hl_device_055",2020-02-10 11:00:00,52.492,4.602,33.84,36.03,9.69,8.47,NA,NA
"HLL_hl_device_055",2020-02-10 12:00:00,52.492,4.602,34.968,37.21,9.804,8.59,NA,NA
"HLL_hl_device_055",2020-02-10 13:00:00,52.492,4.602,37.386,40.2,10.92,9.14,NA,NA
"HLL_hl_device_055",2020-02-10 14:00:00,52.492,4.602,35.987,37.15,11.266,8.56,NA,NA
"HLL_hl_device_055",2020-02-10 15:00:00,52.492,4.602,50.085,47.72,15.794,10.6,NA,NA
"HLL_hl_device_055",2020-02-10 16:00:00,52.492,4.602,59.832,55.38,18.634,12.13,NA,NA
"HLL_hl_device_055",2020-02-10 17:00:00,52.492,4.602,76.38,67.04,21.996,14.11,NA,NA
"HLL_hl_device_055",2020-02-10 18:00:00,52.492,4.602,37.736,42.41,13.156,9.21,NA,NA
"HLL_hl_device_055",2020-02-10 19:00:00,52.492,4.602,42.631,47.93,13.755,10.52,NA,NA
"HLL_hl_device_055",2020-02-10 20:00:00,52.492,4.602,36.456,43.43,13.32,9.02,NA,NA
"HLL_hl_device_055",2020-02-10 21:00:00,52.492,4.602,19.943,25.91,8.586,5.29,NA,NA
"HLL_hl_device_055",2020-02-10 22:00:00,52.492,4.602,18.62,19.61,8.284,3.84,NA,NA
"HLL_hl_device_055",2020-02-10 23:00:00,52.492,4.602,19.27,20.49,7.682,4.61,NA,NA
"HLL_hl_device_055",2020-02-11 00:00:00,52.492,4.602,21.736,24.66,10.395,5.53,NA,NA
"HLL_hl_device_055",2020-02-11 01:00:00,52.492,4.602,25.6,25.6,9.513,6.29,NA,NA
"HLL_hl_device_055",2020-02-11 02:00:00,52.492,4.602,36.562,36.17,11.016,8.06,NA,NA
"HLL_hl_device_055",2020-02-11 03:00:00,52.492,4.602,36.48,38,12.496,8.75,NA,NA
"HLL_hl_device_055",2020-02-11 04:00:00,52.492,4.602,33.696,41.65,17.296,9.42,NA,NA
"HLL_hl_device_055",2020-02-11 05:00:00,52.492,4.602,37.976,40.4,15.51,9.4,NA,NA
"HLL_hl_device_055",2020-02-11 06:00:00,52.492,4.602,43.775,42.51,13.248,9.61,NA,NA
"HLL_hl_device_055",2020-02-11 07:00:00,52.492,4.602,45.671,41.93,14.628,9.24,NA,NA
"HLL_hl_device_055",2020-02-11 08:00:00,52.492,4.602,43.785,41.69,15.36,9.57,NA,NA
"HLL_hl_device_055",2020-02-11 09:00:00,52.492,4.602,49.268,45.17,16.393,9.65,NA,NA
"HLL_hl_device_055",2020-02-11 10:00:00,52.492,4.602,40.7,40.66,17.381,9.09,NA,NA
"HLL_hl_device_055",2020-02-11 11:00:00,52.492,4.602,42.534,41.68,13.056,9.6,NA,NA
"HLL_hl_device_055",2020-02-11 12:00:00,52.492,4.602,48.578,45.44,13.959,9.88,NA,NA
"HLL_hl_device_055",2020-02-11 13:00:00,52.492,4.602,36.516,35.78,13.158,8.58,NA,NA
"HLL_hl_device_055",2020-02-11 14:00:00,52.492,4.602,47.601,36.92,12.201,8.32,NA,NA
"HLL_hl_device_055",2020-02-11 15:00:00,52.492,4.602,52.875,37.46,15.708,8.43,NA,NA
"HLL_hl_device_055",2020-02-11 16:00:00,52.492,4.602,44.649,36.91,16.037,7.86,NA,NA
"HLL_hl_device_055",2020-02-11 17:00:00,52.492,4.602,43.008,33.56,10.434,7.42,NA,NA
"HLL_hl_device_055",2020-02-11 18:00:00,52.492,4.602,30.58,27.8,9.581,6.69,NA,NA
"HLL_hl_device_055",2020-02-11 19:00:00,52.492,4.602,36.894,28.57,12.627,6.86,NA,NA
"HLL_hl_device_055",2020-02-11 20:00:00,52.492,4.602,37.064,32.81,12.956,7.94,NA,NA
"HLL_hl_device_055",2020-02-11 21:00:00,52.492,4.602,42.375,33.88,11.325,7.48,NA,NA
"HLL_hl_device_055",2020-02-11 22:00:00,52.492,4.602,38.304,34.21,10.823,7.88,NA,NA
"HLL_hl_device_055",2020-02-11 23:00:00,52.492,4.602,31.376,29.65,11.52,7.23,NA,NA
"HLL_hl_device_055",2020-02-12 00:00:00,52.492,4.602,33.028,35.85,12.516,8.4,NA,NA
"HLL_hl_device_055",2020-02-12 01:00:00,52.492,4.602,38.525,33.52,11.218,7.91,NA,NA
"HLL_hl_device_055",2020-02-12 02:00:00,52.492,4.602,43.566,41.07,13.86,8.43,NA,NA
"HLL_hl_device_055",2020-02-12 03:00:00,52.492,4.602,40.768,41.64,11.397,8.67,NA,NA
"HLL_hl_device_055",2020-02-12 04:00:00,52.492,4.602,37.518,33.82,11.154,7.84,NA,NA
"HLL_hl_device_055",2020-02-12 05:00:00,52.492,4.602,26.88,33.61,8.892,7.8,NA,NA
"HLL_hl_device_055",2020-02-12 06:00:00,52.492,4.602,39.672,34.83,13.167,7.67,NA,NA
"HLL_hl_device_055",2020-02-12 07:00:00,52.492,4.602,33.128,32.79,9.102,7.42,NA,NA
"HLL_hl_device_055",2020-02-12 08:00:00,52.492,4.602,33.936,33.61,9.975,7.5,NA,NA
"HLL_hl_device_055",2020-02-12 09:00:00,52.492,4.602,37.595,36.46,8.892,7.63,NA,NA
"HLL_hl_device_055",2020-02-12 10:00:00,52.492,4.602,42.578,34.91,13.475,7.71,NA,NA
"HLL_hl_device_055",2020-02-12 11:00:00,52.492,4.602,36.4,34.95,11.934,7.78,NA,NA
"HLL_hl_device_055",2020-02-12 12:00:00,52.492,4.602,36.12,34.39,11.858,7.66,NA,NA
"HLL_hl_device_055",2020-02-12 13:00:00,52.492,4.602,39.904,34.36,11.25,7.49,NA,NA
"HLL_hl_device_055",2020-02-12 14:00:00,52.492,4.602,38.695,35.47,10.952,7.44,NA,NA
"HLL_hl_device_055",2020-02-12 15:00:00,52.492,4.602,42.84,31.47,9.9,6.58,NA,NA
"HLL_hl_device_055",2020-02-12 16:00:00,52.492,4.602,31.27,29.51,9.676,5.9,NA,NA
"HLL_hl_device_055",2020-02-12 17:00:00,52.492,4.602,33.39,26.46,8.294,5.79,NA,NA
"HLL_hl_device_055",2020-02-12 18:00:00,52.492,4.602,25.164,23.32,8.164,5.25,NA,NA
"HLL_hl_device_055",2020-02-12 19:00:00,52.492,4.602,28.296,21.64,8.085,4.87,NA,NA
"HLL_hl_device_055",2020-02-12 20:00:00,52.492,4.602,26.827,19.29,7.065,4.47,NA,NA
"HLL_hl_device_055",2020-02-12 21:00:00,52.492,4.602,30.646,19.85,5.628,4.23,NA,NA
"HLL_hl_device_055",2020-02-12 22:00:00,52.492,4.602,25.773,21.33,4.429,4.33,NA,NA
"HLL_hl_device_055",2020-02-12 23:00:00,52.492,4.602,26.733,20.12,4.998,4.23,NA,NA
"HLL_hl_device_055",2020-02-13 00:00:00,52.492,4.602,34.92,29.07,8.732,5.87,NA,NA
"HLL_hl_device_055",2020-02-13 01:00:00,52.492,4.602,42.112,32.93,11.18,8.61,NA,NA
"HLL_hl_device_055",2020-02-13 02:00:00,52.492,4.602,60.648,53.16,23.532,15.87,NA,NA
"HLL_hl_device_055",2020-02-13 03:00:00,52.492,4.602,NA,54.59,NA,16.39,NA,NA
"HLL_hl_device_055",2020-02-13 04:00:00,52.492,4.602,24.57,23.45,11.55,7.47,NA,NA
"HLL_hl_device_055",2020-02-13 05:00:00,52.492,4.602,22.04,23.16,12.45,8.33,NA,NA
"HLL_hl_device_055",2020-02-13 06:00:00,52.492,4.602,17.444,19.55,12.75,8.49,NA,NA
"HLL_hl_device_055",2020-02-13 07:00:00,52.492,4.602,16.8,16.79,9.45,6.99,NA,NA
"HLL_hl_device_055",2020-02-13 08:00:00,52.492,4.602,14.7,14.97,9.88,6.45,NA,NA
"HLL_hl_device_055",2020-02-13 09:00:00,52.492,4.602,23.482,19.92,11.808,8.22,NA,NA
"HLL_hl_device_055",2020-02-13 10:00:00,52.492,4.602,13.12,16.02,12.312,8.08,NA,NA
"HLL_hl_device_055",2020-02-13 11:00:00,52.492,4.602,11.655,11.13,9.519,5.66,NA,NA
"HLL_hl_device_055",2020-02-13 12:00:00,52.492,4.602,7.67,11.84,6.696,6.21,NA,NA
"HLL_hl_device_055",2020-02-13 13:00:00,52.492,4.602,17.563,19.27,13.716,10.8,NA,NA
"HLL_hl_device_055",2020-02-13 14:00:00,52.492,4.602,22.831,28.93,17.201,10.3,NA,NA
"HLL_hl_device_055",2020-02-13 15:00:00,52.492,4.602,27.318,31.39,10.332,8.38,NA,NA
"HLL_hl_device_055",2020-02-13 16:00:00,52.492,4.602,36.432,36.78,14.112,9.81,NA,NA
"HLL_hl_device_055",2020-02-13 17:00:00,52.492,4.602,28.934,39.08,12.65,11,NA,NA
"HLL_hl_device_055",2020-02-13 18:00:00,52.492,4.602,37.367,47.33,12.36,12,NA,NA
"HLL_hl_device_055",2020-02-13 19:00:00,52.492,4.602,49.32,54.76,11.224,9.16,NA,NA
"HLL_hl_device_055",2020-02-13 20:00:00,52.492,4.602,36.66,46.99,9.856,7.68,NA,NA
"HLL_hl_device_055",2020-02-13 21:00:00,52.492,4.602,28.22,33.97,6.785,5.91,NA,NA
"HLL_hl_device_055",2020-02-13 22:00:00,52.492,4.602,25.155,38.66,6.461,7.14,NA,NA
"HLL_hl_device_055",2020-02-13 23:00:00,52.492,4.602,25.56,35.51,6.552,7.24,NA,NA
"HLL_hl_device_055",2020-02-14 00:00:00,52.492,4.602,28.6,32.53,11.716,10.05,NA,NA
"HLL_hl_device_055",2020-02-14 01:00:00,52.492,4.602,16.692,21.35,5.768,5.56,NA,NA
"HLL_hl_device_055",2020-02-14 02:00:00,52.492,4.602,19.425,25.87,4.62,5.53,NA,NA
"HLL_hl_device_055",2020-02-14 03:00:00,52.492,4.602,11.135,13.12,3.836,2.77,NA,NA
"HLL_hl_device_055",2020-02-14 04:00:00,52.492,4.602,12.24,14.43,3.19,2.86,NA,NA
"HLL_hl_device_055",2020-02-14 05:00:00,52.492,4.602,27.692,32.21,4.731,5.69,NA,NA
"HLL_hl_device_055",2020-02-14 06:00:00,52.492,4.602,21.904,29.65,4.536,5.41,NA,NA
"HLL_hl_device_055",2020-02-14 07:00:00,52.492,4.602,22.278,23.73,3.915,4.47,NA,NA
"HLL_hl_device_055",2020-02-14 08:00:00,52.492,4.602,11.78,12.45,5.012,2.76,NA,NA
"HLL_hl_device_055",2020-02-14 09:00:00,52.492,4.602,13.132,9.8,3.696,2.23,NA,NA
"HLL_hl_device_055",2020-02-14 10:00:00,52.492,4.602,10.73,7.36,2.312,1.74,NA,NA
"HLL_hl_device_055",2020-02-14 11:00:00,52.492,4.602,10.4,6.45,1.596,1.38,NA,NA
"HLL_hl_device_055",2020-02-14 12:00:00,52.492,4.602,12.96,8.08,2.397,1.66,NA,NA
"HLL_hl_device_055",2020-02-14 13:00:00,52.492,4.602,13.398,8.68,2.178,1.75,NA,NA
"HLL_hl_device_055",2020-02-14 14:00:00,52.492,4.602,15.168,9.58,7.062,3.26,NA,NA
"HLL_hl_device_055",2020-02-14 15:00:00,52.492,4.602,18.85,12.98,10.665,4.52,NA,NA
