"station_number","wd","ws","temp","rh","date","station_code"
280,210,10,8.5,89,2020-02-20 10:00:00,"KNMI280"
280,210,9,9.7,84,2020-02-20 11:00:00,"KNMI280"
280,210,11,9.5,76,2020-02-20 12:00:00,"KNMI280"
280,220,11,10.1,73,2020-02-20 13:00:00,"KNMI280"
280,210,10,9.7,77,2020-02-20 14:00:00,"KNMI280"
280,210,10,9.3,79,2020-02-20 15:00:00,"KNMI280"
280,210,10,9,80,2020-02-20 16:00:00,"KNMI280"
280,200,9,8.4,85,2020-02-20 17:00:00,"KNMI280"
280,200,9,8.1,90,2020-02-20 18:00:00,"KNMI280"
280,270,7,6.4,91,2020-02-20 19:00:00,"KNMI280"
280,290,7,5.5,87,2020-02-20 20:00:00,"KNMI280"
280,280,9,4.9,87,2020-02-20 21:00:00,"KNMI280"
280,270,7,5,80,2020-02-20 22:00:00,"KNMI280"
280,260,7,5,81,2020-02-20 23:00:00,"KNMI280"
280,260,6,5.2,73,2020-02-21 00:00:00,"KNMI280"
280,260,6,5.5,74,2020-02-21 01:00:00,"KNMI280"
280,260,8,5.7,73,2020-02-21 02:00:00,"KNMI280"
280,260,6,5.7,76,2020-02-21 03:00:00,"KNMI280"
280,260,6,5.8,76,2020-02-21 04:00:00,"KNMI280"
280,260,6,5.7,77,2020-02-21 05:00:00,"KNMI280"
280,250,5,4.9,81,2020-02-21 06:00:00,"KNMI280"
280,240,5,4.5,83,2020-02-21 07:00:00,"KNMI280"
280,230,6,4.9,84,2020-02-21 08:00:00,"KNMI280"
280,240,7,6.7,77,2020-02-21 09:00:00,"KNMI280"
280,230,7,7.3,77,2020-02-21 10:00:00,"KNMI280"
280,230,8,8,74,2020-02-21 11:00:00,"KNMI280"
280,230,10,8.4,72,2020-02-21 12:00:00,"KNMI280"
280,230,9,8.2,74,2020-02-21 13:00:00,"KNMI280"
280,230,11,8.2,74,2020-02-21 14:00:00,"KNMI280"
280,220,12,8.1,72,2020-02-21 15:00:00,"KNMI280"
280,230,12,7.9,78,2020-02-21 16:00:00,"KNMI280"
280,240,10,8.2,74,2020-02-21 17:00:00,"KNMI280"
280,230,11,7.6,84,2020-02-21 18:00:00,"KNMI280"
280,220,9,7.4,89,2020-02-21 19:00:00,"KNMI280"
280,220,10,7.7,86,2020-02-21 20:00:00,"KNMI280"
280,220,11,8.1,81,2020-02-21 21:00:00,"KNMI280"
280,220,10,8.1,80,2020-02-21 22:00:00,"KNMI280"
280,220,11,8.1,80,2020-02-21 23:00:00,"KNMI280"
280,220,10,8.4,79,2020-02-22 00:00:00,"KNMI280"
286,220,1,5.2,87,2020-02-07 01:00:00,"KNMI286"
286,0,0,5.1,87,2020-02-07 02:00:00,"KNMI286"
286,190,1,5,87,2020-02-07 03:00:00,"KNMI286"
286,180,2,5,85,2020-02-07 04:00:00,"KNMI286"
286,170,2,5.2,81,2020-02-07 05:00:00,"KNMI286"
286,140,2,4.8,84,2020-02-07 06:00:00,"KNMI286"
286,150,3,4.8,83,2020-02-07 07:00:00,"KNMI286"
286,150,3,5,80,2020-02-07 08:00:00,"KNMI286"
286,150,6,5.4,74,2020-02-07 09:00:00,"KNMI286"
286,150,6,5.5,74,2020-02-07 10:00:00,"KNMI286"
286,150,6,5.9,73,2020-02-07 11:00:00,"KNMI286"
286,140,5,7.2,72,2020-02-07 12:00:00,"KNMI286"
286,140,7,7.5,68,2020-02-07 13:00:00,"KNMI286"
286,130,6,7.6,70,2020-02-07 14:00:00,"KNMI286"
286,130,5,7.4,73,2020-02-07 15:00:00,"KNMI286"
286,130,5,6.6,73,2020-02-07 16:00:00,"KNMI286"
286,140,3,4.9,80,2020-02-07 17:00:00,"KNMI286"
286,140,3,4.1,83,2020-02-07 18:00:00,"KNMI286"
286,140,5,3.8,83,2020-02-07 19:00:00,"KNMI286"
286,130,4,3.5,83,2020-02-07 20:00:00,"KNMI286"
286,140,5,3.2,82,2020-02-07 21:00:00,"KNMI286"
286,160,4,2.7,83,2020-02-07 22:00:00,"KNMI286"
286,150,5,2.5,82,2020-02-07 23:00:00,"KNMI286"
286,150,5,1.9,83,2020-02-08 00:00:00,"KNMI286"
286,140,5,1.7,84,2020-02-08 01:00:00,"KNMI286"
286,160,4,1.6,83,2020-02-08 02:00:00,"KNMI286"
286,160,4,1.3,83,2020-02-08 03:00:00,"KNMI286"
286,160,4,1.4,82,2020-02-08 04:00:00,"KNMI286"
286,170,4,1.7,80,2020-02-08 05:00:00,"KNMI286"
286,180,5,2.2,79,2020-02-08 06:00:00,"KNMI286"
286,170,5,2.9,78,2020-02-08 07:00:00,"KNMI286"
286,180,5,3.5,79,2020-02-08 08:00:00,"KNMI286"
286,180,6,4.3,78,2020-02-08 09:00:00,"KNMI286"
286,180,6,5.3,78,2020-02-08 10:00:00,"KNMI286"
286,190,7,7.1,77,2020-02-08 11:00:00,"KNMI286"
286,190,6,7.9,78,2020-02-08 12:00:00,"KNMI286"
286,190,6,8.4,78,2020-02-08 13:00:00,"KNMI286"
286,180,5,8.7,80,2020-02-08 14:00:00,"KNMI286"
286,190,5,8.9,80,2020-02-08 15:00:00,"KNMI286"
286,200,7,9,81,2020-02-08 16:00:00,"KNMI286"
286,220,7,8.2,93,2020-02-08 17:00:00,"KNMI286"
286,220,5,7.8,94,2020-02-08 18:00:00,"KNMI286"
286,200,4,7.3,95,2020-02-08 19:00:00,"KNMI286"
286,210,4,7,93,2020-02-08 20:00:00,"KNMI286"
286,210,5,7.1,95,2020-02-08 21:00:00,"KNMI286"
286,190,5,6.6,96,2020-02-08 22:00:00,"KNMI286"
286,190,6,6.9,95,2020-02-08 23:00:00,"KNMI286"
286,190,7,7.6,92,2020-02-09 00:00:00,"KNMI286"
286,200,8,7.6,89,2020-02-09 01:00:00,"KNMI286"
286,190,7,7.6,89,2020-02-09 02:00:00,"KNMI286"
286,200,10,8.1,87,2020-02-09 03:00:00,"KNMI286"
286,190,8,7.7,88,2020-02-09 04:00:00,"KNMI286"
286,200,11,8.2,84,2020-02-09 05:00:00,"KNMI286"
286,200,11,8,84,2020-02-09 06:00:00,"KNMI286"
286,200,12,8.3,82,2020-02-09 07:00:00,"KNMI286"
286,190,12,8.4,80,2020-02-09 08:00:00,"KNMI286"
286,200,15,8.7,77,2020-02-09 09:00:00,"KNMI286"
286,190,15,9.1,72,2020-02-09 10:00:00,"KNMI286"
286,200,16,9.5,69,2020-02-09 11:00:00,"KNMI286"
286,200,18,10.1,68,2020-02-09 12:00:00,"KNMI286"
286,200,18,10.4,69,2020-02-09 13:00:00,"KNMI286"
286,200,19,10.8,71,2020-02-09 14:00:00,"KNMI286"
286,200,19,10.8,75,2020-02-09 15:00:00,"KNMI286"
286,200,16,10.5,81,2020-02-09 16:00:00,"KNMI286"
286,200,18,10.7,83,2020-02-09 17:00:00,"KNMI286"
286,200,17,10.5,90,2020-02-09 18:00:00,"KNMI286"
286,210,16,11.1,90,2020-02-09 19:00:00,"KNMI286"
286,230,15,8.9,89,2020-02-09 20:00:00,"KNMI286"
286,230,15,9.9,80,2020-02-09 21:00:00,"KNMI286"
286,220,12,9.5,80,2020-02-09 22:00:00,"KNMI286"
286,230,13,10,82,2020-02-09 23:00:00,"KNMI286"
286,250,16,7.7,88,2020-02-10 00:00:00,"KNMI286"
286,250,14,8.2,82,2020-02-10 01:00:00,"KNMI286"
286,250,13,9,79,2020-02-10 02:00:00,"KNMI286"
286,250,12,8.6,79,2020-02-10 03:00:00,"KNMI286"
286,250,14,8.8,78,2020-02-10 04:00:00,"KNMI286"
286,250,14,8.1,77,2020-02-10 05:00:00,"KNMI286"
286,260,13,8.2,75,2020-02-10 06:00:00,"KNMI286"
286,260,14,7.2,81,2020-02-10 07:00:00,"KNMI286"
286,270,13,7.2,75,2020-02-10 08:00:00,"KNMI286"
286,270,14,7.2,74,2020-02-10 09:00:00,"KNMI286"
286,270,15,7.4,70,2020-02-10 10:00:00,"KNMI286"
286,260,13,7.3,71,2020-02-10 11:00:00,"KNMI286"
286,260,15,7.2,68,2020-02-10 12:00:00,"KNMI286"
286,260,14,7.1,71,2020-02-10 13:00:00,"KNMI286"
286,250,16,6.2,72,2020-02-10 14:00:00,"KNMI286"
286,260,14,6.7,68,2020-02-10 15:00:00,"KNMI286"
286,240,11,6.8,67,2020-02-10 16:00:00,"KNMI286"
286,230,9,6.7,73,2020-02-10 17:00:00,"KNMI286"
286,210,8,6.4,77,2020-02-10 18:00:00,"KNMI286"
286,240,11,3.7,86,2020-02-10 19:00:00,"KNMI286"
286,220,3,2,95,2020-02-10 20:00:00,"KNMI286"
286,240,4,2.1,96,2020-02-10 21:00:00,"KNMI286"
286,240,7,2.2,94,2020-02-10 22:00:00,"KNMI286"
286,230,8,3.4,87,2020-02-10 23:00:00,"KNMI286"
286,260,12,4.2,79,2020-02-11 00:00:00,"KNMI286"
286,260,12,3.8,81,2020-02-11 01:00:00,"KNMI286"
286,250,14,3.9,79,2020-02-11 02:00:00,"KNMI286"
286,250,14,4.4,79,2020-02-11 03:00:00,"KNMI286"
286,240,14,4.8,76,2020-02-11 04:00:00,"KNMI286"
286,240,13,4.6,79,2020-02-11 05:00:00,"KNMI286"
286,250,13,4.7,79,2020-02-11 06:00:00,"KNMI286"
286,240,13,4.6,80,2020-02-11 07:00:00,"KNMI286"
286,250,14,3.9,85,2020-02-11 08:00:00,"KNMI286"
286,260,11,4.6,83,2020-02-11 09:00:00,"KNMI286"
286,240,15,4.2,86,2020-02-11 10:00:00,"KNMI286"
286,250,14,4.3,85,2020-02-11 11:00:00,"KNMI286"
286,250,13,4.1,89,2020-02-11 12:00:00,"KNMI286"
286,250,14,4.1,86,2020-02-11 13:00:00,"KNMI286"
286,260,15,5.9,71,2020-02-11 14:00:00,"KNMI286"
286,260,13,5.3,70,2020-02-11 15:00:00,"KNMI286"
286,270,14,5.1,68,2020-02-11 16:00:00,"KNMI286"
286,260,13,4.6,69,2020-02-11 17:00:00,"KNMI286"
286,250,10,3.5,79,2020-02-11 18:00:00,"KNMI286"
286,250,9,3.9,73,2020-02-11 19:00:00,"KNMI286"
286,250,13,4.2,72,2020-02-11 20:00:00,"KNMI286"
286,240,12,4.4,72,2020-02-11 21:00:00,"KNMI286"
286,260,14,4.5,72,2020-02-11 22:00:00,"KNMI286"
286,250,15,4.6,69,2020-02-11 23:00:00,"KNMI286"
286,250,13,4.4,71,2020-02-12 00:00:00,"KNMI286"
286,250,12,4.1,73,2020-02-12 01:00:00,"KNMI286"
286,260,13,4.5,71,2020-02-12 02:00:00,"KNMI286"
286,250,12,3.1,84,2020-02-12 03:00:00,"KNMI286"
286,250,12,3.7,80,2020-02-12 04:00:00,"KNMI286"
286,250,11,4.1,76,2020-02-12 05:00:00,"KNMI286"
286,240,12,3.7,79,2020-02-12 06:00:00,"KNMI286"
286,250,11,3.3,83,2020-02-12 07:00:00,"KNMI286"
286,250,11,4.3,77,2020-02-12 08:00:00,"KNMI286"
286,250,11,4.3,79,2020-02-12 09:00:00,"KNMI286"
286,250,10,4.9,79,2020-02-12 10:00:00,"KNMI286"
286,250,13,5.6,72,2020-02-12 11:00:00,"KNMI286"
286,250,13,5.8,72,2020-02-12 12:00:00,"KNMI286"
286,260,14,6.1,71,2020-02-12 13:00:00,"KNMI286"
286,260,11,6.1,68,2020-02-12 14:00:00,"KNMI286"
286,260,12,6,70,2020-02-12 15:00:00,"KNMI286"
286,250,12,5.1,72,2020-02-12 16:00:00,"KNMI286"
286,250,11,4.8,72,2020-02-12 17:00:00,"KNMI286"
286,260,10,4.2,75,2020-02-12 18:00:00,"KNMI286"
286,240,8,3.9,77,2020-02-12 19:00:00,"KNMI286"
286,240,7,3.6,77,2020-02-12 20:00:00,"KNMI286"
286,240,7,3.4,77,2020-02-12 21:00:00,"KNMI286"
286,210,4,2.2,84,2020-02-12 22:00:00,"KNMI286"
286,190,4,1.7,86,2020-02-12 23:00:00,"KNMI286"
286,220,6,2.7,83,2020-02-13 00:00:00,"KNMI286"
286,210,6,1.8,85,2020-02-13 01:00:00,"KNMI286"
286,210,6,1.5,87,2020-02-13 02:00:00,"KNMI286"
286,200,5,1.2,90,2020-02-13 03:00:00,"KNMI286"
286,190,4,1.1,93,2020-02-13 04:00:00,"KNMI286"
286,180,5,1.6,92,2020-02-13 05:00:00,"KNMI286"
286,170,5,1.9,91,2020-02-13 06:00:00,"KNMI286"
286,160,4,2.4,89,2020-02-13 07:00:00,"KNMI286"
286,140,5,2.9,87,2020-02-13 08:00:00,"KNMI286"
286,150,7,3.4,87,2020-02-13 09:00:00,"KNMI286"
286,160,7,4.1,88,2020-02-13 10:00:00,"KNMI286"
286,150,8,4.1,90,2020-02-13 11:00:00,"KNMI286"
286,150,11,3.6,91,2020-02-13 12:00:00,"KNMI286"
286,140,9,3,92,2020-02-13 13:00:00,"KNMI286"
286,150,9,2.5,93,2020-02-13 14:00:00,"KNMI286"
286,160,5,3.2,95,2020-02-13 15:00:00,"KNMI286"
286,170,6,4.2,93,2020-02-13 16:00:00,"KNMI286"
286,170,5,4.4,94,2020-02-13 17:00:00,"KNMI286"
286,160,3,4.6,94,2020-02-13 18:00:00,"KNMI286"
286,180,4,4.6,94,2020-02-13 19:00:00,"KNMI286"
286,180,3,4.8,96,2020-02-13 20:00:00,"KNMI286"
286,170,3,4.6,97,2020-02-13 21:00:00,"KNMI286"
286,200,4,4.8,96,2020-02-13 22:00:00,"KNMI286"
286,220,3,4.8,97,2020-02-13 23:00:00,"KNMI286"
286,240,3,4.9,98,2020-02-14 00:00:00,"KNMI286"
286,270,4,5.4,97,2020-02-14 01:00:00,"KNMI286"
286,260,4,5.2,96,2020-02-14 02:00:00,"KNMI286"
286,270,5,5.4,96,2020-02-14 03:00:00,"KNMI286"
286,270,4,5.5,95,2020-02-14 04:00:00,"KNMI286"
286,250,4,5.1,95,2020-02-14 05:00:00,"KNMI286"
286,300,3,5,97,2020-02-14 06:00:00,"KNMI286"
286,340,3,4.4,97,2020-02-14 07:00:00,"KNMI286"
286,310,2,3.3,97,2020-02-14 08:00:00,"KNMI286"
286,260,3,5.1,92,2020-02-14 09:00:00,"KNMI286"
286,340,3,6.1,79,2020-02-14 10:00:00,"KNMI286"
286,310,3,5.9,79,2020-02-14 11:00:00,"KNMI286"
286,240,3,6.1,76,2020-02-14 12:00:00,"KNMI286"
286,250,4,6.4,74,2020-02-14 13:00:00,"KNMI286"
286,250,4,6.6,75,2020-02-14 14:00:00,"KNMI286"
286,230,4,6.6,78,2020-02-14 15:00:00,"KNMI286"
286,210,4,6.3,81,2020-02-14 16:00:00,"KNMI286"
286,210,5,6,80,2020-02-14 17:00:00,"KNMI286"
286,210,5,6,82,2020-02-14 18:00:00,"KNMI286"
286,180,5,5.4,84,2020-02-14 19:00:00,"KNMI286"
286,180,6,5.3,84,2020-02-14 20:00:00,"KNMI286"
286,180,8,5.8,82,2020-02-14 21:00:00,"KNMI286"
286,190,7,5.8,82,2020-02-14 22:00:00,"KNMI286"
286,190,6,5.7,84,2020-02-14 23:00:00,"KNMI286"
286,190,7,6.4,84,2020-02-15 00:00:00,"KNMI286"
286,200,7,6.9,84,2020-02-15 01:00:00,"KNMI286"
286,190,7,6.6,84,2020-02-15 02:00:00,"KNMI286"
286,190,8,6.7,85,2020-02-15 03:00:00,"KNMI286"
286,200,7,6.5,86,2020-02-15 04:00:00,"KNMI286"
286,190,7,6.4,87,2020-02-15 05:00:00,"KNMI286"
286,190,6,6.4,87,2020-02-15 06:00:00,"KNMI286"
286,190,8,7,86,2020-02-15 07:00:00,"KNMI286"
286,190,8,7.2,86,2020-02-15 08:00:00,"KNMI286"
286,190,8,7.8,86,2020-02-15 09:00:00,"KNMI286"
286,190,9,8.5,87,2020-02-15 10:00:00,"KNMI286"
286,190,10,8.7,86,2020-02-15 11:00:00,"KNMI286"
286,190,9,9.1,85,2020-02-15 12:00:00,"KNMI286"
286,200,9,10.5,82,2020-02-15 13:00:00,"KNMI286"
286,190,11,11.4,78,2020-02-15 14:00:00,"KNMI286"
286,190,9,11.7,76,2020-02-15 15:00:00,"KNMI286"
286,190,10,11.6,76,2020-02-15 16:00:00,"KNMI286"
286,190,9,11.7,74,2020-02-15 17:00:00,"KNMI286"
286,190,9,11.4,74,2020-02-15 18:00:00,"KNMI286"
286,190,12,11.5,72,2020-02-15 19:00:00,"KNMI286"
286,190,12,11.1,72,2020-02-15 20:00:00,"KNMI286"
286,190,13,11.3,68,2020-02-15 21:00:00,"KNMI286"
286,190,13,11.2,69,2020-02-15 22:00:00,"KNMI286"
286,200,13,11.5,70,2020-02-15 23:00:00,"KNMI286"
286,200,14,12.2,70,2020-02-16 00:00:00,"KNMI286"
286,200,12,12.2,72,2020-02-16 01:00:00,"KNMI286"
286,200,13,12.4,74,2020-02-16 02:00:00,"KNMI286"
286,200,12,12.5,76,2020-02-16 03:00:00,"KNMI286"
286,200,14,12.3,77,2020-02-16 04:00:00,"KNMI286"
286,200,14,11.9,80,2020-02-16 05:00:00,"KNMI286"
286,200,14,11.7,83,2020-02-16 06:00:00,"KNMI286"
286,200,16,11.9,85,2020-02-16 07:00:00,"KNMI286"
286,200,15,11.9,89,2020-02-16 08:00:00,"KNMI286"
286,200,15,12,91,2020-02-16 09:00:00,"KNMI286"
286,200,14,12.2,91,2020-02-16 10:00:00,"KNMI286"
286,200,14,12.5,91,2020-02-16 11:00:00,"KNMI286"
286,200,13,13.4,83,2020-02-16 12:00:00,"KNMI286"
286,200,12,13.1,85,2020-02-16 13:00:00,"KNMI286"
286,200,12,12.5,92,2020-02-16 14:00:00,"KNMI286"
286,200,14,13.1,90,2020-02-16 15:00:00,"KNMI286"
286,190,13,14.5,77,2020-02-16 16:00:00,"KNMI286"
286,290,9,9.3,94,2020-02-16 17:00:00,"KNMI286"
286,280,11,9,95,2020-02-16 18:00:00,"KNMI286"
286,250,9,7.9,92,2020-02-16 19:00:00,"KNMI286"
286,210,9,8.1,90,2020-02-16 20:00:00,"KNMI286"
286,230,11,8.8,82,2020-02-16 21:00:00,"KNMI286"
286,230,11,8.6,79,2020-02-16 22:00:00,"KNMI286"
286,230,12,8.8,78,2020-02-16 23:00:00,"KNMI286"
286,240,11,8.5,75,2020-02-17 00:00:00,"KNMI286"
286,230,12,8.2,75,2020-02-17 01:00:00,"KNMI286"
286,230,13,7.9,71,2020-02-17 02:00:00,"KNMI286"
286,240,13,7.5,68,2020-02-17 03:00:00,"KNMI286"
286,240,14,7.1,70,2020-02-17 04:00:00,"KNMI286"
286,240,11,6.8,71,2020-02-17 05:00:00,"KNMI286"
286,230,11,6.4,72,2020-02-17 06:00:00,"KNMI286"
286,220,11,6.5,69,2020-02-17 07:00:00,"KNMI286"
286,200,11,6.4,74,2020-02-17 08:00:00,"KNMI286"
286,230,12,7.6,74,2020-02-17 09:00:00,"KNMI286"
286,220,11,8.2,75,2020-02-17 10:00:00,"KNMI286"
286,220,11,8.7,73,2020-02-17 11:00:00,"KNMI286"
286,220,11,9.1,71,2020-02-17 12:00:00,"KNMI286"
286,220,12,9.7,66,2020-02-17 13:00:00,"KNMI286"
286,230,12,7.9,73,2020-02-17 14:00:00,"KNMI286"
286,230,10,7.8,74,2020-02-17 15:00:00,"KNMI286"
286,230,10,7.7,75,2020-02-17 16:00:00,"KNMI286"
286,230,8,7.5,77,2020-02-17 17:00:00,"KNMI286"
286,230,8,7.7,78,2020-02-17 18:00:00,"KNMI286"
286,230,7,6.7,91,2020-02-17 19:00:00,"KNMI286"
286,220,9,7,88,2020-02-17 20:00:00,"KNMI286"
286,220,5,6.6,90,2020-02-17 21:00:00,"KNMI286"
286,220,8,7.1,88,2020-02-17 22:00:00,"KNMI286"
286,250,5,7,92,2020-02-17 23:00:00,"KNMI286"
286,220,6,6.6,89,2020-02-18 00:00:00,"KNMI286"
286,230,7,6.5,88,2020-02-18 01:00:00,"KNMI286"
286,240,9,7,83,2020-02-18 02:00:00,"KNMI286"
286,250,9,6.8,82,2020-02-18 03:00:00,"KNMI286"
286,250,10,5.9,77,2020-02-18 04:00:00,"KNMI286"
286,240,9,5.5,76,2020-02-18 05:00:00,"KNMI286"
286,240,10,5.4,77,2020-02-18 06:00:00,"KNMI286"
286,240,11,5.6,74,2020-02-18 07:00:00,"KNMI286"
286,240,10,5.9,75,2020-02-18 08:00:00,"KNMI286"
286,240,11,6.3,75,2020-02-18 09:00:00,"KNMI286"
286,240,12,7,71,2020-02-18 10:00:00,"KNMI286"
286,240,9,7,71,2020-02-18 11:00:00,"KNMI286"
286,240,11,7.8,75,2020-02-18 12:00:00,"KNMI286"
286,240,12,8,69,2020-02-18 13:00:00,"KNMI286"
286,240,11,7.6,73,2020-02-18 14:00:00,"KNMI286"
286,230,10,7.8,70,2020-02-18 15:00:00,"KNMI286"
286,240,10,7.6,70,2020-02-18 16:00:00,"KNMI286"
286,230,8,7.1,78,2020-02-18 17:00:00,"KNMI286"
286,220,9,6.8,81,2020-02-18 18:00:00,"KNMI286"
286,220,8,7,80,2020-02-18 19:00:00,"KNMI286"
286,210,9,7.5,77,2020-02-18 20:00:00,"KNMI286"
286,210,7,6.6,86,2020-02-18 21:00:00,"KNMI286"
286,210,10,6.9,85,2020-02-18 22:00:00,"KNMI286"
286,200,10,6.8,86,2020-02-18 23:00:00,"KNMI286"
286,210,8,6.3,91,2020-02-19 00:00:00,"KNMI286"
286,240,7,4.7,91,2020-02-19 01:00:00,"KNMI286"
286,220,8,4.7,92,2020-02-19 02:00:00,"KNMI286"
286,230,7,4.8,91,2020-02-19 03:00:00,"KNMI286"
286,250,6,4.8,92,2020-02-19 04:00:00,"KNMI286"
286,260,9,5.1,81,2020-02-19 05:00:00,"KNMI286"
286,270,7,4.4,83,2020-02-19 06:00:00,"KNMI286"
286,270,5,4.3,85,2020-02-19 07:00:00,"KNMI286"
286,270,8,3.9,88,2020-02-19 08:00:00,"KNMI286"
286,250,8,4.8,85,2020-02-19 09:00:00,"KNMI286"
286,260,11,6,80,2020-02-19 10:00:00,"KNMI286"
286,290,7,4.8,93,2020-02-19 11:00:00,"KNMI286"
286,260,11,6.7,82,2020-02-19 12:00:00,"KNMI286"
286,260,11,6.8,79,2020-02-19 13:00:00,"KNMI286"
286,260,11,6.8,79,2020-02-19 14:00:00,"KNMI286"
286,270,9,6.5,77,2020-02-19 15:00:00,"KNMI286"
286,260,7,6.5,74,2020-02-19 16:00:00,"KNMI286"
286,260,6,5.6,77,2020-02-19 17:00:00,"KNMI286"
286,240,6,5.2,79,2020-02-19 18:00:00,"KNMI286"
286,220,6,4.5,82,2020-02-19 19:00:00,"KNMI286"
286,210,5,3.6,87,2020-02-19 20:00:00,"KNMI286"
286,190,5,3.1,87,2020-02-19 21:00:00,"KNMI286"
286,200,5,3.6,86,2020-02-19 22:00:00,"KNMI286"
286,200,6,4.3,84,2020-02-19 23:00:00,"KNMI286"
286,200,7,4.5,86,2020-02-20 00:00:00,"KNMI286"
286,200,7,4.8,89,2020-02-20 01:00:00,"KNMI286"
286,190,7,5,93,2020-02-20 02:00:00,"KNMI286"
286,190,7,5.4,95,2020-02-20 03:00:00,"KNMI286"
286,190,7,5.8,96,2020-02-20 04:00:00,"KNMI286"
286,200,8,6.3,96,2020-02-20 05:00:00,"KNMI286"
286,200,8,6.9,95,2020-02-20 06:00:00,"KNMI286"
286,210,7,7.1,96,2020-02-20 07:00:00,"KNMI286"
286,200,8,7.4,95,2020-02-20 08:00:00,"KNMI286"
286,200,9,7.9,92,2020-02-20 09:00:00,"KNMI286"
286,210,8,7.8,94,2020-02-20 10:00:00,"KNMI286"
286,200,10,8.5,88,2020-02-20 11:00:00,"KNMI286"
286,200,10,9.2,81,2020-02-20 12:00:00,"KNMI286"
286,210,10,9.3,79,2020-02-20 13:00:00,"KNMI286"
286,210,10,9.4,78,2020-02-20 14:00:00,"KNMI286"
286,200,11,9.1,81,2020-02-20 15:00:00,"KNMI286"
286,200,10,8.9,80,2020-02-20 16:00:00,"KNMI286"
286,200,11,8.7,80,2020-02-20 17:00:00,"KNMI286"
286,200,11,8.2,86,2020-02-20 18:00:00,"KNMI286"
286,210,12,7.7,91,2020-02-20 19:00:00,"KNMI286"
286,290,13,5.7,89,2020-02-20 20:00:00,"KNMI286"
286,270,8,5.6,90,2020-02-20 21:00:00,"KNMI286"
286,290,8,4.8,88,2020-02-20 22:00:00,"KNMI286"
286,260,8,4.9,84,2020-02-20 23:00:00,"KNMI286"
286,260,9,4.8,83,2020-02-21 00:00:00,"KNMI286"
286,270,9,5,76,2020-02-21 01:00:00,"KNMI286"
286,260,9,5.5,75,2020-02-21 02:00:00,"KNMI286"
286,270,6,5,84,2020-02-21 03:00:00,"KNMI286"
286,260,9,5.7,77,2020-02-21 04:00:00,"KNMI286"
286,250,9,5.3,79,2020-02-21 05:00:00,"KNMI286"
286,250,8,5.5,81,2020-02-21 06:00:00,"KNMI286"
286,240,7,5,82,2020-02-21 07:00:00,"KNMI286"
286,230,8,5.2,82,2020-02-21 08:00:00,"KNMI286"
286,240,8,6.3,80,2020-02-21 09:00:00,"KNMI286"
286,230,8,6.7,79,2020-02-21 10:00:00,"KNMI286"
286,230,9,7.7,78,2020-02-21 11:00:00,"KNMI286"
286,220,10,7.9,76,2020-02-21 12:00:00,"KNMI286"
286,230,10,8.1,74,2020-02-21 13:00:00,"KNMI286"
286,230,11,8.2,74,2020-02-21 14:00:00,"KNMI286"
286,220,11,8,74,2020-02-21 15:00:00,"KNMI286"
286,220,10,7.7,77,2020-02-21 16:00:00,"KNMI286"
286,230,8,7.5,81,2020-02-21 17:00:00,"KNMI286"
286,230,10,7.6,81,2020-02-21 18:00:00,"KNMI286"
286,220,10,7.5,86,2020-02-21 19:00:00,"KNMI286"
286,220,11,7.9,84,2020-02-21 20:00:00,"KNMI286"
286,230,12,8.2,79,2020-02-21 21:00:00,"KNMI286"
286,220,10,8.2,79,2020-02-21 22:00:00,"KNMI286"
286,220,12,8.4,77,2020-02-21 23:00:00,"KNMI286"
286,220,12,8.3,78,2020-02-22 00:00:00,"KNMI286"
